SOC_gkg,latitude,longitude
8.440308059039999,-10.160223133000001,-49.850637085999999
2.765353636110000,-11.789786957000000,-48.614034791000002
6.084392265510000,-9.709371274000000,-49.203478406999999
8.027136231729999,-9.706367021000000,-48.544403447999997
9.672289075060000,-13.038174777000000,-48.543180286000002
9.822414537060000,-11.779682539000000,-47.915740782999997
11.304943790099999,-12.878115741000000,-49.516616912000003
8.351132301740000,-10.676252302000000,-49.852888276000002
6.797803308450000,-5.804287541000000,-47.482357587000003
9.707185611900000,-10.425804646000000,-47.867367485999999
6.519331244070000,-8.813744936000001,-49.318735809000003
10.047134817200000,-10.246505539999999,-48.066009016000002
7.185972473050000,-11.633205751000000,-48.863986764000003
9.959031306130001,-12.421142349000000,-47.032603776999999
7.364479299490000,-13.208177044999999,-48.560223004999997
12.663990069000000,-12.864438911000001,-48.295066194999997
7.020297806730000,-8.505924831000000,-49.222337777000000
11.556535512500000,-8.268521600000000,-46.520038143000001
7.465216122300000,-7.770396777000000,-47.545010390000002
9.966880225320001,-10.127736134999999,-46.955608658999999
9.387809441620000,-9.881121057000000,-47.114313785000000
7.744509438880000,-12.748623950000001,-50.529725730000003
8.157048474000000,-8.770049909999999,-47.765997902999999
8.959171407720000,-9.888213974999999,-47.229608481000000
7.688958102320000,-10.331580511000000,-48.750099038000002
6.701526362910000,-8.434347044000001,-48.820591643999997
8.039090580700000,-12.436771265999999,-48.683305003000001
8.283023196200000,-9.150848352000001,-47.713021169999998
7.181849691930000,-12.036650454000000,-48.519958402000000
7.552413697540000,-9.831782140000000,-48.941708204999998
5.075676007630000,-6.754104788000000,-48.766621129000001
9.206110544060000,-10.159009954000000,-47.926045860999999
10.627453470300001,-9.805201758999999,-46.856448016000002
9.475121060019999,-12.089094426999999,-49.652846316000002
8.703520784389999,-12.454903734000000,-50.446283188999999
9.971277519290000,-12.105251792000001,-48.785149750000002
3.731217894090000,-12.024573768000000,-46.739071824000000
7.813954047680000,-8.943094651999999,-48.753509078000000
10.968684311900001,-10.292944798000001,-47.001142582000000
7.532102690430000,-12.469351646000000,-47.442468562000002
9.390695253490000,-10.958831021000000,-48.442549683999999
5.897534136770000,-12.911830674000001,-46.953807105000003
9.385431009820000,-9.988516025999999,-48.005324348000002
6.572651792770000,-12.512911642000001,-47.435007036999998
7.939997510640000,-8.264601499999999,-47.330418338000001
8.804818126150000,-11.671234318000000,-48.587631463999998
6.167534130220000,-8.083032650000000,-48.958131010999999
7.491544705910000,-10.378463559000000,-49.338381087999998
6.086134500310000,-7.128858963000000,-48.687029404000000
8.150308176730000,-7.587884665000000,-47.774240792999997
8.551124576759999,-9.870680653000001,-47.677710179000002
8.753213522690000,-11.444123311000000,-47.640783436000000
9.226093370290000,-11.304847333000000,-50.625736943000000
6.536512147540000,-8.290273048000000,-49.208194183000003
6.208739786600000,-6.991510159000000,-48.214411390000002
8.541240897020000,-9.706604186000000,-49.923277401000000
7.414222308320000,-8.356844065000001,-47.702253181000003
7.561030398850000,-7.470684229000000,-48.035029563000002
8.470208193570000,-12.596278591000001,-48.716449079999997
7.723288087530000,-11.136253613999999,-49.871805195999997
9.252811820750001,-11.166919188000000,-48.650327347999998
7.429216096390000,-12.356785235000000,-48.713569436000000
8.448314409909999,-12.628913944000001,-47.305777397000000
6.604199153540000,-11.832163488000001,-46.599128991000001
6.670596122920000,-8.647291471000001,-48.036836936000000
9.224556766530000,-12.575123527000001,-47.988435695000000
8.128227083820001,-10.057748916000000,-49.352534806000001
10.185517813100001,-11.065293925000001,-47.283116798000002
6.637068505990000,-13.051805617999999,-46.989969487000003
8.589823070810001,-12.037613275000000,-47.066436133000003
10.076733812100001,-11.042037682000000,-48.250774489000001
5.233760203620000,-12.742636681000000,-48.403334197000000
7.961001027800000,-9.038066432000001,-48.370447206999998
8.453347056620000,-8.327359743000001,-48.638539723000001
9.065294825170000,-11.851714589000000,-49.097224685000000
9.101561046010000,-11.180285263000000,-47.127728292999997
8.348644909780001,-10.633353283000000,-49.920936046000001
9.208294788270001,-12.465906221999999,-47.036892440999999
7.005160461150000,-7.845490396000000,-47.893230506000002
8.010785960600000,-9.257063574000000,-48.669838073999998
9.412607075660000,-8.000888804000001,-46.519567831000003
5.726731379320000,-7.457521164000000,-48.724655468000002
10.513391714999999,-13.152352574000000,-47.689069345000000
10.280173914700001,-12.942426084999999,-49.751724238000001
8.832616789299999,-9.169609087000000,-47.767637571000002
9.373706840110000,-10.186474284000001,-50.250926346000000
9.677038331000000,-11.113924966000001,-46.676348202000000
10.997291717600000,-11.028751665000000,-47.253408219000001
7.095041446310000,-11.424604514000000,-47.297624032000002
8.242656135240001,-7.065776683000000,-47.878944760000003
7.525047144420000,-9.076849951000000,-47.855401905000001
9.459948412959999,-12.668089767000000,-49.086102586999999
6.357311673770000,-6.977697792000000,-49.102646565999997
7.473076097170000,-12.294331816000000,-50.033711627000002
10.635092454500001,-10.883176838000001,-48.430367949000001
7.123187388310000,-9.192561706999999,-49.554322534999997
9.778958012149999,-12.988908886999999,-47.568119887999998
7.514093518550000,-8.821869521000000,-48.403075098000002
10.256978762199999,-10.352007533000000,-47.754725174999997
10.482121130199999,-10.170938445000001,-50.066351447999999
6.918730297940000,-8.671192358000001,-49.184434961000001
9.481338700389999,-12.864321978000000,-49.980534161000001
5.773505310450000,-7.325324085000000,-48.638211658000003
7.031027413670000,-8.885093312000000,-48.845547017999998
8.415331979310000,-9.185941585000000,-48.497302726999997
6.527346721420000,-9.260108680000000,-49.256382840999997
5.607420449750000,-6.151257198000000,-48.286033652000000
7.767663928310000,-10.840494397000001,-49.609835869000001
10.194368506500000,-10.375161368000001,-47.989242138999998
6.504464640520000,-13.073894079000000,-47.285893467999998
10.974506326400000,-10.607580656000000,-46.762802002000001
9.230238712600000,-10.226642902000000,-47.514598049000000
5.586531359810000,-6.910906522000000,-49.052203773999999
7.826651869000000,-10.541391831000000,-49.423248979999997
7.479176420210000,-11.485576182000001,-47.253677799000002
9.026062468110000,-11.692650504000000,-48.508927442999997
7.925176206690000,-8.720591311000000,-48.737352051999999
10.087147468900000,-12.659150831000000,-50.075017381999999
6.317446611620000,-11.729474009000000,-49.047644716000001
9.457156710980000,-10.234878778000001,-49.986162989000000
7.446314280810000,-7.337816351000000,-47.685714806000000
12.090782194399999,-12.457069492000000,-49.141626711000001
10.012578206700001,-12.971869279000000,-49.908817063000001
8.305793696640000,-12.010488663000000,-47.512544853000001
11.055135834000000,-11.096265698000000,-47.835656643999997
7.090283763550000,-11.071480037000001,-49.510985851999997
8.265018264809999,-9.877291011000001,-47.870161246999999
6.746897675410000,-6.370754564000000,-48.221065823000004
9.587249784570000,-12.370824698000000,-49.691630668000002
9.861126090440001,-9.645239707000000,-47.091838465999999
8.089696210490001,-11.503290104000000,-49.567096317000001
6.303817192690000,-7.443164478000000,-48.887685609000002
8.216347979100000,-12.896495862000000,-49.494487327000002
6.875042147940000,-9.068648548000001,-48.203121864000003
8.089090351770000,-12.321073557000000,-49.839934366999998
7.421265960380000,-12.223725950000000,-48.159278391000001
8.223267063740000,-12.596825528000000,-47.098301437000003
8.377210528750000,-9.300033956000000,-49.965001553000000
8.885986816520001,-12.706136330000000,-46.839411749000000
7.729944382750000,-7.158445361000000,-48.231701420000000
10.618641560300000,-11.698496044000001,-47.109496839000002
7.963153512260000,-7.550835555000000,-47.440413157999998
10.086321293199999,-12.148367101000000,-48.889942316000003
9.237763768900001,-6.768108403000000,-47.779643342999996
9.253080721030001,-9.981588156999999,-48.015384838999999
7.571496159840000,-8.859186031000000,-48.322367302000004
9.846591159100001,-11.162595803000000,-47.458733090999999
6.680614376810000,-9.825484029000000,-49.314592955000002
7.991255609620000,-10.170900252999999,-49.423815933000000
7.840604819590000,-9.233833616000000,-48.419971912999998
8.408020359129999,-10.611704330000000,-49.287179293999998
10.194989906800000,-11.024083760000000,-47.260399835999998
9.480493823270001,-9.986683837999999,-48.073648972999997
8.647655465880000,-7.932298214000000,-48.610116591000001
11.199376167100001,-12.676407942999999,-46.749195763000003
7.961617074920000,-11.620920920000000,-49.318781629000000
6.931730789530000,-7.641163821000000,-48.411621267000001
6.720602923100000,-11.740594441000001,-49.362815351999998
4.234393127980000,-12.176574591000000,-47.791505356999998
8.159189360230000,-8.512504807999999,-48.613908320999997
6.538850096380000,-6.997865732000000,-48.943477801999997
9.227835127200001,-10.183611037000000,-48.646223988000003
8.054909187550001,-10.549300257000001,-48.969608848999997
9.017868205650000,-12.180890207999999,-46.519731594000000
9.619249749130001,-11.461756813999999,-50.238442511999999
6.916551308270000,-12.713286102000000,-46.510639996000002
7.980209125680000,-11.914603884000000,-48.622573051000003
7.940634269480000,-9.905794934999999,-47.681173242000000
8.326068837279999,-8.633452889999999,-47.189740917000002
8.411095892360001,-11.205622041000000,-49.109229761000002
7.014365130860000,-8.281878098000000,-48.355447226999999
7.748880324890000,-10.239472094000000,-49.413295192000000
8.662776511110000,-10.652538974000000,-50.452155005999998
9.227700227470001,-7.971534506000000,-46.803623012999999
7.040632716280000,-9.112841918000001,-49.665732278999997
8.077486773800000,-12.340610148000000,-50.530752362999998
7.952759395850000,-12.753486647000001,-50.234094231000000
7.596699478870000,-6.565870811000000,-48.053723847000001
7.920035052060000,-10.613982811000000,-49.853218548999997
5.943448746410000,-8.133577557000001,-48.469119425999999
7.172345935010000,-11.082281698999999,-49.558345854000002
8.902802232679999,-11.510079384000001,-50.477304676999999
10.395062991100000,-12.056251870000001,-48.912083838999997
6.890616384640000,-7.499270338000000,-48.612137869000001
6.925835677940000,-7.565594512000000,-48.119328119000002
10.777964984900001,-10.558080640000000,-47.888955703000001
7.809746759560000,-9.370830043000000,-48.621233836999998
7.126296037350000,-8.637129736000000,-48.830881673999997
6.413770008550000,-12.438836018000000,-47.395435280000001
9.100546216010001,-10.037332137000000,-47.873634101999997
8.363888375080000,-11.568298821000001,-48.986730913000002
6.840457570590000,-7.029823168000000,-47.980871733999997
9.466912808649999,-10.398821170000000,-48.002709723999999
8.521598845230001,-9.548989691999999,-48.498137819000000
8.999761798930001,-12.969837178000001,-49.377918852999997
8.449653431990001,-10.388163826000000,-49.468961200000003
6.218640764330000,-6.484625930000000,-48.242073335999997
7.551699117470000,-10.105911326999999,-48.753040650000003
5.689229661100000,-7.459392324000000,-48.858031857999997
10.699979659800000,-10.323569532000000,-47.811623914999998
7.551021904750000,-7.784759900000000,-48.077881122000001
10.310084134400000,-10.781892595000000,-47.682755770000000
11.556142211899999,-9.909782320000000,-48.175028910000002
9.478012026109999,-11.891596668000000,-46.950877089999999
8.755232114869999,-11.721212179000000,-50.360470413999998
6.362347199810000,-9.488010342000001,-49.335289977000002
7.057508127990000,-9.790668205999999,-48.290637547999999
6.663760988610000,-13.065253255000000,-46.978020141999998
5.434726725310000,-12.976760519000001,-48.066584265000003
7.641050436040000,-7.925182757000000,-47.204454345000002
6.677252054480000,-7.988948204000000,-49.087197007000000
10.276735444300000,-11.325228711999999,-47.131897342000002
9.532385991740000,-12.931567410000000,-49.844711787000001
5.905775352760000,-13.030992586000000,-48.041583823000003
6.955702388510000,-11.836933223000001,-47.762803089999998
10.391604609500000,-9.900134162000001,-46.657673391000003
8.906269431580000,-10.848105232000000,-48.742427526000000
8.629942784920001,-10.631338338999999,-48.522820836000001
9.332694544390000,-11.665290912000000,-50.199939811000000
7.820328510570000,-6.179424934000000,-47.426730179000003
6.463142366320000,-8.148582951000000,-48.520891394000003
8.564888023150001,-11.984237657000000,-49.706545501000001
10.291384645999999,-8.192446643000000,-47.056232168000001
10.285041409400000,-10.269242419999999,-47.638155290999997
11.164127833600000,-9.276037532000000,-49.998348776999997
9.145041587340000,-10.711533007000000,-49.127460644000003
6.911839392950000,-8.851441178000000,-48.789605565000002
8.985596957689999,-8.160522869999999,-47.360099654000003
8.744938135240000,-10.425621788999999,-49.684924717000001
4.510689356500000,-12.422970457000000,-46.905303768000003
8.126388246790000,-12.116665837999999,-50.421116150000003
6.196357127360000,-9.337866878000000,-49.120975682000001
7.727932281440000,-8.590979014000000,-47.706968126000000
8.142727474419999,-12.591641557999999,-48.144906904999999
7.658870598180000,-11.587763745000000,-49.666328855000003
10.932650584199999,-11.022650327999999,-48.029424816000002
6.816353060910000,-6.139448678000000,-47.940348151000002
7.476747737820000,-11.550635372000000,-49.121061034999997
7.098943892070000,-8.222587963000000,-47.087559421000002
10.231173245300001,-10.730417678000000,-48.110240589999997
10.407834244700000,-10.937072311000000,-48.121040299000001
9.569629034089999,-9.467562995000000,-47.082931871000000
6.368068577210000,-12.951378952000001,-48.692927511000001
10.316179260000000,-12.572529241000000,-49.337528904000003
8.591648966410000,-8.547986107000000,-47.080866088000001
7.361906652560000,-9.536769498000000,-48.681663245000003
9.803343091650000,-9.508881978000000,-46.930517070000001
8.342056456910001,-11.125955778000000,-48.607905189000000
6.088831966410000,-10.359963972999999,-48.145905261999999
8.186886730940000,-6.767324967000000,-48.902650608000002
8.509900417550000,-11.195214983000000,-48.406449776000002
9.282565782610000,-11.497100029000000,-50.205683804000003
8.114444654090001,-10.840935569000001,-49.356337031999999
7.878907808150000,-9.053642749000000,-48.537338155000000
12.947099977500001,-10.051172771999999,-46.459646804000002
11.797502255600000,-12.715826008000001,-49.167970650000001
6.973267924100000,-12.315719156000000,-48.603600098999998
6.710910040260000,-9.101622518999999,-49.396836090000001
8.681713700420000,-10.201029956999999,-48.533663633000003
6.680864728150000,-8.206540110000001,-48.332715778000001
6.438960074270000,-11.908978191999999,-47.714375709999999
9.866045421710000,-10.031163919999999,-46.959426575999998
8.230247171300000,-9.199620036000001,-48.174900405999999
6.040072214140000,-7.761165371000000,-49.008019689999998
9.948708629200000,-12.399133367999999,-46.589554841999998
8.079690163600000,-9.821526734000001,-48.683037996000003
8.043603352910001,-11.417091676000000,-48.587015549000000
8.942183945169999,-9.793762788000000,-47.874330596999997
7.250746723870000,-8.274029057000000,-47.015094285000004
6.915530931790000,-7.546660699000000,-48.456266679000002
10.317496094799999,-10.767166491999999,-47.117078745999997
8.748417123970000,-10.672160151000000,-49.924281774000001
8.301329126210000,-13.133770413000001,-48.075914459000003
10.702005566400000,-12.248354504000000,-46.835109905000003
10.603314495399999,-10.151121912000001,-46.715133924000000
7.928809701760000,-11.995258632000001,-47.197404900000002
10.757125562700001,-10.599441821999999,-47.140906848000000
8.998067221710000,-10.003123258000000,-46.942984580999997
9.136809131280000,-12.761464339000000,-47.526461693999998
10.411740437300001,-8.111446535000001,-46.533104731000002
9.377805724550001,-10.941099696000000,-47.686055322999998
8.976752898359999,-10.436945173000000,-49.829406239999997
9.091239037819999,-13.173124317999999,-47.427115477999997
9.830670471090000,-10.904222405000001,-46.490350534000001
8.039477752090001,-11.182724727000000,-49.719576340000003
8.405778081110000,-11.277054164000001,-48.520468278999999
10.415563823699999,-9.420711832000000,-47.076145380000000
9.483023519770001,-10.239678169999999,-47.479268075999997
7.730703851260000,-10.213773261000000,-49.552442839000001
9.329555323610000,-11.424802170000000,-48.225924313000000
7.329255201130000,-12.716832199000001,-48.582562576000001
8.948948900050000,-12.164536025000000,-49.606009340000000
9.461760461660001,-11.857599434999999,-50.466361882000001
9.485882298160000,-10.574564182000000,-47.516713023999998
10.190147430700000,-8.208899183000000,-46.627662364000003
9.624754295970000,-11.184684698000000,-47.037526792999998
8.269782451670000,-13.189742270000000,-49.359625629000000
10.165090506100000,-10.464482646000000,-48.027263832999999
8.885853143109999,-13.178664310000000,-47.427971761999999
6.625231424070000,-9.117255690000000,-49.119660588999999
7.495226125560000,-10.156082027000000,-49.214325969999997
9.464278967320000,-11.293893743000000,-46.905116343000003
7.450942091610000,-9.126628492000000,-48.615606640000003
7.083837561180000,-10.176440839000000,-49.011260837000002
7.786301824810000,-8.697889656999999,-47.624798192000000
6.596219948720000,-8.885918556000000,-49.472322949999999
7.737844920830000,-12.293714717000000,-47.171254251999997
8.241724359110000,-9.087337703999999,-47.253092154999997
7.682669899550000,-10.952689120000000,-50.229676286999997
8.838444692059999,-12.575864169999999,-47.874473864999999
10.077294222800001,-10.401592902000001,-47.259616753000003
7.213340197320000,-10.793498583000000,-49.772571114999998
8.691081922010000,-9.925238954999999,-47.485879586000003
6.964965509900000,-9.161044560000001,-49.738261330999997
7.699129379850000,-11.899435278000000,-46.542927718999998
8.086793931380001,-10.486489413999999,-50.427677185999997
9.550025530190000,-11.531098738000001,-46.801956066999999
8.032545090070000,-12.754838488000001,-48.285561559000001
5.949706524200000,-9.132813807000000,-49.324881204000000
9.531161167480001,-9.972917112999999,-47.210349887000000
8.723558785190001,-9.431963867000000,-47.816844645000003
8.377761140130000,-9.679229331000000,-49.916704553000002
5.041125328780000,-11.434486365000000,-47.430895729000000
7.034128110660000,-8.552753267000000,-47.966179838000002
7.549380713440000,-10.847336321000000,-49.382141478999998
8.706764400010000,-9.436587056000000,-47.464842695999998
8.337011255049999,-9.159139996000000,-47.283345355999998
8.974150628909999,-11.079909230000000,-47.332153855999998
6.452933573300000,-8.713289858000000,-48.953156049000000
10.285091989200000,-10.170748904000000,-47.627714963000003
8.619086081880001,-8.415806287000001,-47.093208214000001
8.543136378800000,-10.312419398999999,-49.538735320000001
7.431412941100000,-11.317601603000000,-49.391691119000001
7.415506673880000,-8.938639953999999,-48.074966005999997
7.437644216720000,-5.817849522000000,-47.797150934999998
12.083021631299999,-12.322768081000000,-48.595333998999998
5.988195003380000,-12.774324996000001,-48.433213664000000
9.626776403899999,-9.286804692000000,-47.557565898000000
8.091456437420000,-9.955347393000000,-47.735110919999997
9.395772479830001,-9.809946323000000,-47.113678254000000
8.269349460040001,-5.689425419000000,-47.757491252000001
9.601932305389999,-6.654673753000000,-47.501007848999997
9.971025322530000,-10.892487751999999,-46.489091676999998
7.410528647560000,-5.942120944000000,-47.907306921000000
7.667408995780000,-12.148976330000000,-48.323028735999998
8.217852281790000,-12.194629779000000,-50.034815088000002
8.580686479390000,-11.604861551000001,-50.608461368000000
9.442138630500001,-10.289436516000000,-49.876601758000000
7.535595652110000,-7.510692370000000,-48.102907149000004
8.400701566480000,-12.896608498999999,-48.108609115999997
6.663918886540000,-9.341533828999999,-49.262686782000003
9.990088325189999,-11.075634525000000,-47.869113390000003
9.173471106610000,-9.336034893000001,-46.871306177000001
9.326963917170000,-10.864604876000000,-48.964651523999997
7.555709022160000,-12.141348469000000,-46.442514995000003
8.564100359490000,-11.536893920000001,-50.130208746999998
7.188070940020000,-8.015334835000001,-48.039984410000002
7.595869144620000,-6.431411194000000,-47.691988561999999
8.180233220610001,-11.725672982000001,-49.168047571999999
7.120033716910000,-9.522582316999999,-48.974177716000000
8.189318655159999,-10.766428943999999,-50.048844592000002
6.631672724310000,-6.699658313000000,-48.344550028999997
8.657263758130000,-11.860418458000000,-50.346639592000002
7.442445193680000,-11.439505590000000,-49.156943879000004
6.061053944270000,-11.518958210999999,-46.810933417000001
10.886095893300000,-10.429383800000000,-47.734533874000000
8.852747021670000,-9.167383135000000,-47.388263639999998
7.261141035080000,-8.886838107999999,-48.116689422000000
9.957621525720000,-10.689323548000001,-48.167458236000002
9.479255911659999,-9.499906167000001,-47.084934506000003
9.202094942350000,-10.432122013000001,-50.244469391999999
8.806825026989999,-10.502071503000000,-50.406735433999998
7.563481517720000,-6.074607484000000,-47.958426156000002
6.598233348110000,-8.213896536000000,-47.947076537000001
9.271701299800000,-10.165621715000000,-46.933109029000001
6.592999308230000,-7.562118693000000,-49.203442483000003
9.183287898420000,-9.674130438000001,-48.365204478000003
7.365803229840000,-12.501882811000000,-48.474205673999997
8.531094616070000,-12.760920223999999,-48.733262529000001
9.002505893109999,-10.914126202000000,-48.327401160999997
8.662918186790000,-6.636552250000000,-47.735204633000002
7.517751115280000,-9.984939361000000,-49.409944365999998
6.964100948660000,-12.533618547000000,-49.762316738999999
7.300064452190000,-11.687099127000000,-49.187455458000002
7.127827549370000,-8.601549703000000,-47.761062205999998
9.706052204210000,-12.243410345999999,-46.586094629000002
11.393362011200001,-9.663636393000001,-46.615903262000003
7.840241494600000,-12.955176810999999,-48.707575685999998
7.832323838160000,-9.150812995000001,-48.618567837000001
7.241613877180000,-12.383994100000001,-48.731902701000003
7.668062763080000,-7.698217703000000,-48.186693746000003
8.736378046950000,-9.591530592000000,-48.015424641999999
6.312688768100000,-12.121182265000000,-47.983162647000000
6.669742671950000,-5.977835834000000,-48.274177932000001
8.741540962920000,-9.303636314000000,-47.756269064000001
11.690023723600000,-9.701643752000001,-46.816647559000003
6.824120047090000,-12.280798624000001,-47.482609822000001
6.487269701460000,-7.349005819000000,-48.396029184000000
8.379778955660001,-10.122876909000000,-50.014197932000002
7.044663038560000,-8.787848317000000,-47.894722258000002
9.320111595540000,-9.095069160000000,-47.104608481000000
10.298571477799999,-10.646793253000000,-48.411621615999998
8.794210019330000,-11.857218081999999,-48.208737368000001
9.750728957850001,-11.248033436000000,-47.568191609000003
9.912937561330001,-10.239868261000000,-47.876206207999999
10.625798469799999,-10.633628827000001,-47.664922392999998
4.864801284090000,-7.944375421000000,-48.680446836000002
6.166764432870000,-8.033957632000000,-47.939174244000000
9.994598094590000,-12.608728702000001,-49.987873254000000
8.390929063540000,-8.280364984000000,-47.339591292000001
8.676140231600000,-11.560473129000000,-48.164769002000000
9.489951783340000,-11.909634220999999,-49.150247127000000
10.125633624500001,-10.780916146999999,-47.854168776000002
6.372834320070000,-7.251907022000000,-48.684584694999998
8.333848138730000,-12.766223963000000,-47.549271275999999
7.540526705380000,-8.906171806000000,-48.315912494000003
7.257851357030000,-8.913430118999999,-48.832858152999997
8.275069664140000,-8.616007611000001,-47.222680169999997
9.477547576130000,-11.497706538999999,-46.766119967999998
7.787370524960000,-12.112124226000001,-49.993196800000000
9.786719963470000,-10.274632380000000,-49.900948761999999
9.241017110560000,-11.203344660000001,-48.709793800999996
6.383082066580000,-9.223704547000001,-49.354677709000001
7.667270809190000,-8.783224621000000,-47.666709531999999
6.014491793780000,-11.913334373000000,-49.681491940999997
11.221244014500000,-11.112139910000000,-47.064324610000000
6.931071823770000,-6.180562135000000,-47.680262114000001
7.647630965420000,-12.726889544000000,-48.298920762999998
7.852032919370000,-11.930620997000000,-48.590811402999996
9.221669948290000,-12.159424373000000,-49.588139445000003
9.713197063250000,-8.379859672000000,-46.842763763000001
6.950018610960000,-7.929542699000000,-48.623108166000002
8.827382635439999,-10.821750283000000,-48.439129811999997
8.225180451980000,-12.844907933000000,-47.112696600000000
8.354610213200001,-12.095985725000000,-47.456297270999997
6.183203792470000,-6.807907039000000,-48.646877244000002
7.196009340220000,-7.795787487000000,-48.527789282999997
7.825506923480000,-10.664163073999999,-49.247066738999997
8.031585169070000,-8.724276678000001,-48.482168344999998
6.672413004090000,-7.587094980000000,-48.173924063999998
7.817097959160000,-10.619473154000000,-48.593778663999998
7.122510798380000,-7.767423786000000,-48.211984389000001
9.145983183140000,-7.986774953000000,-46.907636289000003
7.846929292340000,-12.535949382000000,-48.251873430000003
9.339521717129999,-12.269849374000000,-49.340686439999999
7.590044965390000,-6.852864980000000,-48.141076489000000
8.328352981749999,-11.741183013000001,-47.231303015999998
8.857530339869999,-12.426880069999999,-49.258905296000002
8.159987484689999,-10.571257593000000,-49.751160894000002
8.071878636950000,-12.013619238000000,-47.405566827000001
8.221535349470001,-10.400435448000000,-49.305497803000002
10.381376275499999,-10.840025030000000,-47.436231782999997
9.729083008860000,-9.599819313999999,-47.031092700999999
8.324255995170001,-10.842230440000000,-49.176438884000000
7.664215403450000,-7.099237165000000,-48.419617082999999
7.465247318920000,-11.823352624000000,-50.162898677999998
8.560681454039999,-12.146726579999999,-50.432965062000001
8.063736843370000,-12.471061389000001,-50.517166437999997
6.795159960810000,-12.282226732000000,-48.143716255000001
6.098382500720000,-9.341831102000000,-49.069017199000001
8.854408826620000,-10.999367090000000,-47.702585812999999
8.374540986960000,-11.086010278000000,-49.867557443999999
11.066778682000001,-11.090618710999999,-48.397984954999998
7.814067300430000,-11.545876516000000,-46.697987961000003
10.467054041000001,-10.433378331000000,-47.186310960000000
8.405286829010000,-11.115957398999999,-49.774113198999999
6.482041241320000,-8.819895229000000,-49.250423826999999
11.761234550499999,-12.660980328000001,-46.802900481999998
7.850611887020000,-10.446359552000001,-49.474271635999997
8.875339593480000,-12.814272434999999,-50.487046167000003
5.827058758410000,-7.842889456000000,-48.904987980999998
8.629266973840000,-11.030912721000000,-46.634329756000000
8.789613586100000,-10.679355521000000,-50.465688786999998
8.766168611659999,-10.032171081000000,-50.155760880000003
9.771645622779999,-10.694574991000000,-48.397665511000000
8.114711922200000,-12.142341335999999,-47.473006462999997
6.144309043450000,-9.456140067000000,-49.357565166000001
5.934787814170000,-7.830320778000000,-48.903555822000001
7.697881670830000,-7.099987125000000,-47.927925279999997
7.593149757530000,-10.459802733000000,-49.458193147000003
9.175332766950000,-10.965487598999999,-48.760626119000001
7.986867657810000,-9.713749964000000,-48.542104207000001
8.682641774650000,-9.713195809000000,-49.905185478999996
12.354528574000000,-12.352835116000000,-46.708793876999998
8.002365261420000,-6.818305302000000,-48.016830867000003
8.035219442440001,-9.392546294000001,-48.268655443000000
8.091933615709999,-6.346826161000000,-47.489527438000003
9.259921179719999,-11.023598754000000,-47.694056775000000
7.615645421500000,-9.232839793000000,-49.817167056999999
9.686774649429999,-11.483504457000000,-47.596773992000003
8.249300982910000,-9.276803015000000,-48.223964021999997
5.926021254310000,-6.733934649000000,-48.592583302999998
8.727099495530000,-8.035228084000000,-46.743139751000001
7.958188909600000,-7.551124423000000,-47.818499963000001
8.559326037170001,-10.462555890000001,-48.808276085000003
8.922160336410000,-7.977909652000000,-46.640113876000001
6.644181702360000,-8.601496206000000,-48.042654503000001
8.016506155249999,-6.377579735000000,-48.474600172000002
10.710410226000000,-12.772631210000000,-47.608692558999998
9.727742650440000,-12.438110810000000,-47.220130214000001
7.426902630890000,-6.210982906000000,-47.501403209999999
5.641284789410000,-9.162407959999999,-49.373492249000002
7.769162809490000,-7.124467903000000,-48.536616533999997
8.966678742950000,-8.244638767000000,-46.989820543000000
8.465282357860000,-11.421321649999999,-49.995616691999999
9.138518964999999,-9.226300771000000,-47.069069257000002
8.491782877549999,-11.573917019000000,-46.410711057999997
7.439625726420000,-11.585849879000000,-49.548571844000001
9.340859546390000,-12.295661697000000,-48.671971034000002
11.542910557300001,-10.087691249000001,-46.688094630000002
8.195629724230001,-10.119738045000000,-49.368364272999997
7.505829974110000,-8.168579129999999,-48.561315747000002
9.281862607770000,-9.744328565000000,-48.233534116999998
6.762867533240000,-9.785402022000000,-48.902288724000002
8.125237011179999,-9.382301057999999,-48.488565713000000
6.075125597170000,-8.240336996000000,-49.185138430000002
5.706011627840000,-7.171463472000000,-49.063588445999997
7.391400266190000,-12.450018860000000,-47.437271905999999
8.809501029770001,-11.152734755000001,-47.234350057000000
9.553945581070000,-12.293752069000000,-48.916908305000000
6.925727610200000,-12.879385846000000,-48.044286642000003
9.909881439619999,-12.133596513000001,-49.580118812000002
9.057246984510000,-12.142761632999999,-50.263474008999999
8.687770322940001,-12.840755441000001,-47.155769782000000
7.587736718970000,-11.390978796000001,-46.659019643000001
10.297807259200001,-10.386358255999999,-46.636628758999997
8.821564250580000,-10.615187440000000,-49.755276256000002
8.517775089400001,-9.747218184999999,-47.627286568000002
7.813961778670000,-11.266067575999999,-50.592319834000001
7.712630563860000,-9.383542881000000,-49.832558575000000
8.481468236210000,-9.905626284000000,-48.407999365000002
9.354565306380000,-9.572104887000000,-46.847820556000002
